UF,código do município,Município,descrição,data,Valor
PR,410800,Pr-Florestopolis,Estoque,2022-02-01,2718.0
PR,410800,Pr-Florestopolis,Admissões,2022-02-01,47.0
PR,410800,Pr-Florestopolis,Desligamentos,2022-02-01,53.0
PR,410800,Pr-Florestopolis,Saldos,2022-02-01,-6.0
PR,410800,Pr-Florestopolis,Variação Relativa (%),2022-02-01,-0.27
PR,410800,Pr-Florestopolis,Estoque,2022-03-01,2730.0
PR,410800,Pr-Florestopolis,Admissões,2022-03-01,53.0
PR,410800,Pr-Florestopolis,Desligamentos,2022-03-01,41.0
PR,410800,Pr-Florestopolis,Saldos,2022-03-01,12.0
PR,410800,Pr-Florestopolis,Variação Relativa (%),2022-03-01,0.5
PR,410800,Pr-Florestopolis,Estoque,2022-04-01,2834.0
PR,410800,Pr-Florestopolis,Admissões,2022-04-01,144.0
PR,410800,Pr-Florestopolis,Desligamentos,2022-04-01,40.0
PR,410800,Pr-Florestopolis,Saldos,2022-04-01,104.0
PR,410800,Pr-Florestopolis,Variação Relativa (%),2022-04-01,3.99
PR,410800,Pr-Florestopolis,Estoque,2022-05-01,2854.0
PR,410800,Pr-Florestopolis,Admissões,2022-05-01,56.0
PR,410800,Pr-Florestopolis,Desligamentos,2022-05-01,36.0
PR,410800,Pr-Florestopolis,Saldos,2022-05-01,20.0
PR,410800,Pr-Florestopolis,Variação Relativa (%),2022-05-01,0.73
PR,410800,Pr-Florestopolis,Estoque,2022-06-01,2862.0
PR,410800,Pr-Florestopolis,Admissões,2022-06-01,41.0
PR,410800,Pr-Florestopolis,Desligamentos,2022-06-01,33.0
PR,410800,Pr-Florestopolis,Saldos,2022-06-01,8.0
PR,410800,Pr-Florestopolis,Variação Relativa (%),2022-06-01,0.36
PR,410800,Pr-Florestopolis,Estoque,2022-07-01,2862.0
PR,410800,Pr-Florestopolis,Admissões,2022-07-01,28.0
PR,410800,Pr-Florestopolis,Desligamentos,2022-07-01,28.0
PR,410800,Pr-Florestopolis,Saldos,2022-07-01,0.0
PR,410800,Pr-Florestopolis,Variação Relativa (%),2022-07-01,0.0
PR,410800,Pr-Florestopolis,Estoque,2022-08-01,2823.0
PR,410800,Pr-Florestopolis,Admissões,2022-08-01,43.0
PR,410800,Pr-Florestopolis,Desligamentos,2022-08-01,82.0
PR,410800,Pr-Florestopolis,Saldos,2022-08-01,-39.0
PR,410800,Pr-Florestopolis,Variação Relativa (%),2022-08-01,-1.37
PR,410800,Pr-Florestopolis,Estoque,2022-09-01,2825.0
PR,410800,Pr-Florestopolis,Admissões,2022-09-01,36.0
PR,410800,Pr-Florestopolis,Desligamentos,2022-09-01,34.0
PR,410800,Pr-Florestopolis,Saldos,2022-09-01,2.0
PR,410800,Pr-Florestopolis,Variação Relativa (%),2022-09-01,-0.18
PR,410800,Pr-Florestopolis,Estoque,2022-10-01,2836.0
PR,410800,Pr-Florestopolis,Admissões,2022-10-01,44.0
PR,410800,Pr-Florestopolis,Desligamentos,2022-10-01,33.0
PR,410800,Pr-Florestopolis,Saldos,2022-10-01,11.0
PR,410800,Pr-Florestopolis,Variação Relativa (%),2022-10-01,0.07
PR,410800,Pr-Florestopolis,Estoque,2022-11-01,2832.0
PR,410800,Pr-Florestopolis,Admissões,2022-11-01,34.0
PR,410800,Pr-Florestopolis,Desligamentos,2022-11-01,38.0
PR,410800,Pr-Florestopolis,Saldos,2022-11-01,-4.0
PR,410800,Pr-Florestopolis,Variação Relativa (%),2022-11-01,-0.22
PR,410800,Pr-Florestopolis,Estoque,2022-12-01,2719.0
PR,410800,Pr-Florestopolis,Admissões,2022-12-01,28.0
PR,410800,Pr-Florestopolis,Desligamentos,2022-12-01,141.0
PR,410800,Pr-Florestopolis,Saldos,2022-12-01,-113.0
PR,410800,Pr-Florestopolis,Variação Relativa (%),2022-12-01,-4.26
PR,410800,Pr-Florestopolis,Estoque,2023-01-01,2749.0
PR,410800,Pr-Florestopolis,Admissões,2023-01-01,79.0
PR,410800,Pr-Florestopolis,Desligamentos,2023-01-01,49.0
PR,410800,Pr-Florestopolis,Saldos,2023-01-01,30.0
PR,410800,Pr-Florestopolis,Variação Relativa (%),2023-01-01,1.15
PR,410800,Pr-Florestopolis,Estoque,2023-02-01,2738.0
PR,410800,Pr-Florestopolis,Admissões,2023-02-01,32.0
PR,410800,Pr-Florestopolis,Desligamentos,2023-02-01,43.0
PR,410800,Pr-Florestopolis,Saldos,2023-02-01,-11.0
PR,410800,Pr-Florestopolis,Variação Relativa (%),2023-02-01,-0.42
PR,410800,Pr-Florestopolis,Estoque,2023-03-01,2812.0
PR,410800,Pr-Florestopolis,Admissões,2023-03-01,125.0
PR,410800,Pr-Florestopolis,Desligamentos,2023-03-01,51.0
PR,410800,Pr-Florestopolis,Saldos,2023-03-01,74.0
PR,410800,Pr-Florestopolis,Variação Relativa (%),2023-03-01,2.82
PR,410800,Pr-Florestopolis,Estoque,2023-04-01,2867.0
PR,410800,Pr-Florestopolis,Admissões,2023-04-01,101.0
PR,410800,Pr-Florestopolis,Desligamentos,2023-04-01,46.0
PR,410800,Pr-Florestopolis,Saldos,2023-04-01,55.0
PR,410800,Pr-Florestopolis,Variação Relativa (%),2023-04-01,2.04
PR,410800,Pr-Florestopolis,Estoque,2023-05-01,2858.0
PR,410800,Pr-Florestopolis,Admissões,2023-05-01,51.0
PR,410800,Pr-Florestopolis,Desligamentos,2023-05-01,60.0
PR,410800,Pr-Florestopolis,Saldos,2023-05-01,-9.0
PR,410800,Pr-Florestopolis,Variação Relativa (%),2023-05-01,-0.33
PR,410800,Pr-Florestopolis,Estoque,2023-06-01,2880.0
PR,410800,Pr-Florestopolis,Admissões,2023-06-01,66.0
PR,410800,Pr-Florestopolis,Desligamentos,2023-06-01,44.0
PR,410800,Pr-Florestopolis,Saldos,2023-06-01,22.0
PR,410800,Pr-Florestopolis,Variação Relativa (%),2023-06-01,0.8
PR,410800,Pr-Florestopolis,Estoque,2023-07-01,2876.0
PR,410800,Pr-Florestopolis,Admissões,2023-07-01,51.0
PR,410800,Pr-Florestopolis,Desligamentos,2023-07-01,55.0
PR,410800,Pr-Florestopolis,Saldos,2023-07-01,-4.0
PR,410800,Pr-Florestopolis,Variação Relativa (%),2023-07-01,-0.14
PR,410800,Pr-Florestopolis,Estoque,2023-08-01,2892.0
PR,410800,Pr-Florestopolis,Admissões,2023-08-01,66.0
PR,410800,Pr-Florestopolis,Desligamentos,2023-08-01,50.0
PR,410800,Pr-Florestopolis,Saldos,2023-08-01,16.0
PR,410800,Pr-Florestopolis,Variação Relativa (%),2023-08-01,0.58
PR,410800,Pr-Florestopolis,Estoque,2023-09-01,2903.0
PR,410800,Pr-Florestopolis,Admissões,2023-09-01,60.0
PR,410800,Pr-Florestopolis,Desligamentos,2023-09-01,49.0
PR,410800,Pr-Florestopolis,Saldos,2023-09-01,11.0
PR,410800,Pr-Florestopolis,Variação Relativa (%),2023-09-01,0.4
PR,410800,Pr-Florestopolis,Estoque,2023-10-01,2930.0
PR,410800,Pr-Florestopolis,Admissões,2023-10-01,75.0
PR,410800,Pr-Florestopolis,Desligamentos,2023-10-01,48.0
PR,410800,Pr-Florestopolis,Saldos,2023-10-01,27.0
PR,410800,Pr-Florestopolis,Variação Relativa (%),2023-10-01,0.97
PR,410800,Pr-Florestopolis,Estoque,2023-11-01,2927.0
PR,410800,Pr-Florestopolis,Admissões,2023-11-01,62.0
PR,410800,Pr-Florestopolis,Desligamentos,2023-11-01,65.0
PR,410800,Pr-Florestopolis,Saldos,2023-11-01,-3.0
PR,410800,Pr-Florestopolis,Variação Relativa (%),2023-11-01,-0.11
PR,410800,Pr-Florestopolis,Estoque,2023-12-01,2871.0
PR,410800,Pr-Florestopolis,Admissões,2023-12-01,35.0
PR,410800,Pr-Florestopolis,Desligamentos,2023-12-01,91.0
PR,410800,Pr-Florestopolis,Saldos,2023-12-01,-56.0
PR,410800,Pr-Florestopolis,Variação Relativa (%),2023-12-01,-1.99
PR,410800,Pr-Florestopolis,Estoque,2024-01-01,2880.0
PR,410800,Pr-Florestopolis,Admissões,2024-01-01,52.0
PR,410800,Pr-Florestopolis,Desligamentos,2024-01-01,43.0
PR,410800,Pr-Florestopolis,Saldos,2024-01-01,9.0
PR,410800,Pr-Florestopolis,Variação Relativa (%),2024-01-01,0.31
PR,410800,Pr-Florestopolis,Estoque,2024-02-01,2862.0
PR,410800,Pr-Florestopolis,Admissões,2024-02-01,51.0
PR,410800,Pr-Florestopolis,Desligamentos,2024-02-01,69.0
PR,410800,Pr-Florestopolis,Saldos,2024-02-01,-18.0
PR,410800,Pr-Florestopolis,Variação Relativa (%),2024-02-01,-0.63
PR,410800,Pr-Florestopolis,Estoque,2024-03-01,2856.0
PR,410800,Pr-Florestopolis,Admissões,2024-03-01,56.0
PR,410800,Pr-Florestopolis,Desligamentos,2024-03-01,62.0
PR,410800,Pr-Florestopolis,Saldos,2024-03-01,-6.0
PR,410800,Pr-Florestopolis,Variação Relativa (%),2024-03-01,-0.21
SC,420540,Sc-Florianopolis,Estoque,2020-01-01,194166.0
SC,420540,Sc-Florianopolis,Admissões,2020-01-01,10078.0
SC,420540,Sc-Florianopolis,Desligamentos,2020-01-01,8201.0
SC,420540,Sc-Florianopolis,Saldos,2020-01-01,1877.0
SC,420540,Sc-Florianopolis,Estoque,2020-02-01,194166.0
SC,420540,Sc-Florianopolis,Admissões,2020-02-01,8073.0
SC,420540,Sc-Florianopolis,Desligamentos,2020-02-01,8208.0
SC,420540,Sc-Florianopolis,Saldos,2020-02-01,-135.0
SC,420540,Sc-Florianopolis,Variação Relativa (%),2020-02-01,-0.12
SC,420540,Sc-Florianopolis,Estoque,2020-03-01,190712.0
SC,420540,Sc-Florianopolis,Admissões,2020-03-01,6919.0
SC,420540,Sc-Florianopolis,Desligamentos,2020-03-01,10373.0
SC,420540,Sc-Florianopolis,Saldos,2020-03-01,-3454.0
SC,420540,Sc-Florianopolis,Variação Relativa (%),2020-03-01,-1.9
SC,420540,Sc-Florianopolis,Estoque,2020-04-01,183992.0
SC,420540,Sc-Florianopolis,Admissões,2020-04-01,2599.0
SC,420540,Sc-Florianopolis,Desligamentos,2020-04-01,9319.0
SC,420540,Sc-Florianopolis,Saldos,2020-04-01,-6720.0
SC,420540,Sc-Florianopolis,Variação Relativa (%),2020-04-01,-3.76
SC,420540,Sc-Florianopolis,Estoque,2020-05-01,181035.0
SC,420540,Sc-Florianopolis,Admissões,2020-05-01,3222.0
SC,420540,Sc-Florianopolis,Desligamentos,2020-05-01,6179.0
SC,420540,Sc-Florianopolis,Saldos,2020-05-01,-2957.0
SC,420540,Sc-Florianopolis,Variação Relativa (%),2020-05-01,-1.54
SC,420540,Sc-Florianopolis,Estoque,2020-06-01,179390.0
SC,420540,Sc-Florianopolis,Admissões,2020-06-01,3650.0
SC,420540,Sc-Florianopolis,Desligamentos,2020-06-01,5295.0
SC,420540,Sc-Florianopolis,Saldos,2020-06-01,-1645.0
SC,420540,Sc-Florianopolis,Variação Relativa (%),2020-06-01,-0.93
SC,420540,Sc-Florianopolis,Estoque,2020-07-01,178772.0
SC,420540,Sc-Florianopolis,Admissões,2020-07-01,4136.0
SC,420540,Sc-Florianopolis,Desligamentos,2020-07-01,4754.0
SC,420540,Sc-Florianopolis,Saldos,2020-07-01,-618.0
SC,420540,Sc-Florianopolis,Variação Relativa (%),2020-07-01,-0.28
SC,420540,Sc-Florianopolis,Estoque,2020-08-01,178225.0
SC,420540,Sc-Florianopolis,Admissões,2020-08-01,4516.0
SC,420540,Sc-Florianopolis,Desligamentos,2020-08-01,5063.0
SC,420540,Sc-Florianopolis,Saldos,2020-08-01,-547.0
SC,420540,Sc-Florianopolis,Variação Relativa (%),2020-08-01,-0.12
SC,420540,Sc-Florianopolis,Estoque,2020-09-01,178989.0
SC,420540,Sc-Florianopolis,Admissões,2020-09-01,6114.0
SC,420540,Sc-Florianopolis,Desligamentos,2020-09-01,5350.0
SC,420540,Sc-Florianopolis,Saldos,2020-09-01,764.0
SC,420540,Sc-Florianopolis,Variação Relativa (%),2020-09-01,0.55
SC,420540,Sc-Florianopolis,Estoque,2020-10-01,181458.0
SC,420540,Sc-Florianopolis,Admissões,2020-10-01,9058.0
SC,420540,Sc-Florianopolis,Desligamentos,2020-10-01,6589.0
SC,420540,Sc-Florianopolis,Saldos,2020-10-01,2469.0
SC,420540,Sc-Florianopolis,Variação Relativa (%),2020-10-01,1.53
SC,420540,Sc-Florianopolis,Estoque,2020-11-01,184181.0
SC,420540,Sc-Florianopolis,Admissões,2020-11-01,10044.0
SC,420540,Sc-Florianopolis,Desligamentos,2020-11-01,7321.0
SC,420540,Sc-Florianopolis,Saldos,2020-11-01,2723.0
SC,420540,Sc-Florianopolis,Variação Relativa (%),2020-11-01,2.05
SC,420540,Sc-Florianopolis,Estoque,2020-12-01,185196.0
SC,420540,Sc-Florianopolis,Admissões,2020-12-01,11325.0
SC,420540,Sc-Florianopolis,Desligamentos,2020-12-01,10310.0
SC,420540,Sc-Florianopolis,Saldos,2020-12-01,1015.0
SC,420540,Sc-Florianopolis,Variação Relativa (%),2020-12-01,0.67
SC,420540,Sc-Florianopolis,Estoque,2021-01-01,185398.0
SC,420540,Sc-Florianopolis,Admissões,2021-01-01,8109.0
SC,420540,Sc-Florianopolis,Desligamentos,2021-01-01,7907.0
SC,420540,Sc-Florianopolis,Saldos,2021-01-01,202.0
SC,420540,Sc-Florianopolis,Variação Relativa (%),2021-01-01,0.11
SC,420540,Sc-Florianopolis,Estoque,2021-02-01,186401.0
SC,420540,Sc-Florianopolis,Admissões,2021-02-01,8652.0
SC,420540,Sc-Florianopolis,Desligamentos,2021-02-01,7649.0
SC,420540,Sc-Florianopolis,Saldos,2021-02-01,1003.0
SC,420540,Sc-Florianopolis,Variação Relativa (%),2021-02-01,0.57
SC,420540,Sc-Florianopolis,Estoque,2021-03-01,186673.0
SC,420540,Sc-Florianopolis,Admissões,2021-03-01,8567.0
SC,420540,Sc-Florianopolis,Desligamentos,2021-03-01,8295.0
SC,420540,Sc-Florianopolis,Saldos,2021-03-01,272.0
SC,420540,Sc-Florianopolis,Variação Relativa (%),2021-03-01,0.11
SC,420540,Sc-Florianopolis,Estoque,2021-04-01,187137.0
SC,420540,Sc-Florianopolis,Admissões,2021-04-01,7271.0
SC,420540,Sc-Florianopolis,Desligamentos,2021-04-01,6807.0
SC,420540,Sc-Florianopolis,Saldos,2021-04-01,464.0
SC,420540,Sc-Florianopolis,Variação Relativa (%),2021-04-01,0.26
SC,420540,Sc-Florianopolis,Estoque,2021-05-01,188316.0
SC,420540,Sc-Florianopolis,Admissões,2021-05-01,8296.0
SC,420540,Sc-Florianopolis,Desligamentos,2021-05-01,7117.0
SC,420540,Sc-Florianopolis,Saldos,2021-05-01,1179.0
SC,420540,Sc-Florianopolis,Variação Relativa (%),2021-05-01,0.69
SC,420540,Sc-Florianopolis,Estoque,2021-06-01,189212.0
SC,420540,Sc-Florianopolis,Admissões,2021-06-01,8586.0
SC,420540,Sc-Florianopolis,Desligamentos,2021-06-01,7690.0
SC,420540,Sc-Florianopolis,Saldos,2021-06-01,896.0
SC,420540,Sc-Florianopolis,Variação Relativa (%),2021-06-01,0.49
SC,420540,Sc-Florianopolis,Estoque,2021-07-01,190797.0
SC,420540,Sc-Florianopolis,Admissões,2021-07-01,8967.0
SC,420540,Sc-Florianopolis,Desligamentos,2021-07-01,7382.0
SC,420540,Sc-Florianopolis,Saldos,2021-07-01,1585.0
SC,420540,Sc-Florianopolis,Variação Relativa (%),2021-07-01,0.88
SC,420540,Sc-Florianopolis,Estoque,2021-08-01,192086.0
SC,420540,Sc-Florianopolis,Admissões,2021-08-01,9708.0
SC,420540,Sc-Florianopolis,Desligamentos,2021-08-01,8419.0
SC,420540,Sc-Florianopolis,Saldos,2021-08-01,1289.0
SC,420540,Sc-Florianopolis,Variação Relativa (%),2021-08-01,0.7
SC,420540,Sc-Florianopolis,Estoque,2021-09-01,193455.0
SC,420540,Sc-Florianopolis,Admissões,2021-09-01,9892.0
SC,420540,Sc-Florianopolis,Desligamentos,2021-09-01,8523.0
SC,420540,Sc-Florianopolis,Saldos,2021-09-01,1369.0
SC,420540,Sc-Florianopolis,Variação Relativa (%),2021-09-01,0.77
SC,420540,Sc-Florianopolis,Estoque,2021-10-01,195930.0
SC,420540,Sc-Florianopolis,Admissões,2021-10-01,10653.0
SC,420540,Sc-Florianopolis,Desligamentos,2021-10-01,8178.0
SC,420540,Sc-Florianopolis,Saldos,2021-10-01,2475.0
SC,420540,Sc-Florianopolis,Variação Relativa (%),2021-10-01,1.36
SC,420540,Sc-Florianopolis,Estoque,2021-11-01,199341.0
SC,420540,Sc-Florianopolis,Admissões,2021-11-01,11988.0
SC,420540,Sc-Florianopolis,Desligamentos,2021-11-01,8577.0
SC,420540,Sc-Florianopolis,Saldos,2021-11-01,3411.0
SC,420540,Sc-Florianopolis,Variação Relativa (%),2021-11-01,1.85
SC,420540,Sc-Florianopolis,Estoque,2021-12-01,199734.0
SC,420540,Sc-Florianopolis,Admissões,2021-12-01,11930.0
SC,420540,Sc-Florianopolis,Desligamentos,2021-12-01,11537.0
SC,420540,Sc-Florianopolis,Saldos,2021-12-01,393.0
SC,420540,Sc-Florianopolis,Variação Relativa (%),2021-12-01,0.26
SC,420540,Sc-Florianopolis,Estoque,2022-01-01,201444.0
SC,420540,Sc-Florianopolis,Admissões,2022-01-01,11770.0
SC,420540,Sc-Florianopolis,Desligamentos,2022-01-01,10060.0
SC,420540,Sc-Florianopolis,Saldos,2022-01-01,1710.0
SC,420540,Sc-Florianopolis,Variação Relativa (%),2022-01-01,0.9
SC,420540,Sc-Florianopolis,Estoque,2022-02-01,201926.0
SC,420540,Sc-Florianopolis,Admissões,2022-02-01,10212.0
SC,420540,Sc-Florianopolis,Desligamentos,2022-02-01,9730.0
SC,420540,Sc-Florianopolis,Saldos,2022-02-01,482.0
SC,420540,Sc-Florianopolis,Variação Relativa (%),2022-02-01,0.25
SC,420540,Sc-Florianopolis,Estoque,2022-03-01,203417.0
SC,420540,Sc-Florianopolis,Admissões,2022-03-01,11159.0
SC,420540,Sc-Florianopolis,Desligamentos,2022-03-01,9668.0
SC,420540,Sc-Florianopolis,Saldos,2022-03-01,1491.0
SC,420540,Sc-Florianopolis,Variação Relativa (%),2022-03-01,0.77
SC,420540,Sc-Florianopolis,Estoque,2022-04-01,205958.0
SC,420540,Sc-Florianopolis,Admissões,2022-04-01,11704.0
SC,420540,Sc-Florianopolis,Desligamentos,2022-04-01,9163.0
SC,420540,Sc-Florianopolis,Saldos,2022-04-01,2541.0
SC,420540,Sc-Florianopolis,Variação Relativa (%),2022-04-01,1.31
SC,420540,Sc-Florianopolis,Estoque,2022-05-01,206191.0
SC,420540,Sc-Florianopolis,Admissões,2022-05-01,10382.0
SC,420540,Sc-Florianopolis,Desligamentos,2022-05-01,10149.0
SC,420540,Sc-Florianopolis,Saldos,2022-05-01,233.0
SC,420540,Sc-Florianopolis,Variação Relativa (%),2022-05-01,0.11
SC,420540,Sc-Florianopolis,Estoque,2022-06-01,206636.0
SC,420540,Sc-Florianopolis,Admissões,2022-06-01,9989.0
SC,420540,Sc-Florianopolis,Desligamentos,2022-06-01,9544.0
SC,420540,Sc-Florianopolis,Saldos,2022-06-01,445.0
SC,420540,Sc-Florianopolis,Variação Relativa (%),2022-06-01,0.21
SC,420540,Sc-Florianopolis,Estoque,2022-07-01,207249.0
SC,420540,Sc-Florianopolis,Admissões,2022-07-01,9425.0
SC,420540,Sc-Florianopolis,Desligamentos,2022-07-01,8812.0
SC,420540,Sc-Florianopolis,Saldos,2022-07-01,613.0
SC,420540,Sc-Florianopolis,Variação Relativa (%),2022-07-01,0.29
SC,420540,Sc-Florianopolis,Estoque,2022-08-01,208489.0
SC,420540,Sc-Florianopolis,Admissões,2022-08-01,10362.0
SC,420540,Sc-Florianopolis,Desligamentos,2022-08-01,9122.0
SC,420540,Sc-Florianopolis,Saldos,2022-08-01,1240.0
SC,420540,Sc-Florianopolis,Variação Relativa (%),2022-08-01,0.63
SC,420540,Sc-Florianopolis,Estoque,2022-09-01,209117.0
SC,420540,Sc-Florianopolis,Admissões,2022-09-01,9612.0
SC,420540,Sc-Florianopolis,Desligamentos,2022-09-01,8984.0
SC,420540,Sc-Florianopolis,Saldos,2022-09-01,628.0
SC,420540,Sc-Florianopolis,Variação Relativa (%),2022-09-01,0.31
SC,420540,Sc-Florianopolis,Estoque,2022-10-01,209267.0
SC,420540,Sc-Florianopolis,Admissões,2022-10-01,10641.0
SC,420540,Sc-Florianopolis,Desligamentos,2022-10-01,10491.0
SC,420540,Sc-Florianopolis,Saldos,2022-10-01,150.0
SC,420540,Sc-Florianopolis,Variação Relativa (%),2022-10-01,0.06
SC,420540,Sc-Florianopolis,Estoque,2022-11-01,211630.0
SC,420540,Sc-Florianopolis,Admissões,2022-11-01,13042.0
SC,420540,Sc-Florianopolis,Desligamentos,2022-11-01,10679.0
SC,420540,Sc-Florianopolis,Saldos,2022-11-01,2363.0
SC,420540,Sc-Florianopolis,Variação Relativa (%),2022-11-01,1.19
SC,420540,Sc-Florianopolis,Estoque,2022-12-01,211682.0
SC,420540,Sc-Florianopolis,Admissões,2022-12-01,11872.0
SC,420540,Sc-Florianopolis,Desligamentos,2022-12-01,11820.0
SC,420540,Sc-Florianopolis,Saldos,2022-12-01,52.0
SC,420540,Sc-Florianopolis,Variação Relativa (%),2022-12-01,0.03
SC,420540,Sc-Florianopolis,Estoque,2023-01-01,212152.0
SC,420540,Sc-Florianopolis,Admissões,2023-01-01,10819.0
SC,420540,Sc-Florianopolis,Desligamentos,2023-01-01,10349.0
SC,420540,Sc-Florianopolis,Saldos,2023-01-01,470.0
SC,420540,Sc-Florianopolis,Variação Relativa (%),2023-01-01,0.24
SC,420540,Sc-Florianopolis,Estoque,2023-02-01,212520.0
SC,420540,Sc-Florianopolis,Admissões,2023-02-01,10410.0
SC,420540,Sc-Florianopolis,Desligamentos,2023-02-01,10042.0
SC,420540,Sc-Florianopolis,Saldos,2023-02-01,368.0
SC,420540,Sc-Florianopolis,Variação Relativa (%),2023-02-01,0.19
SC,420540,Sc-Florianopolis,Estoque,2023-03-01,212542.0
SC,420540,Sc-Florianopolis,Admissões,2023-03-01,11515.0
SC,420540,Sc-Florianopolis,Desligamentos,2023-03-01,11493.0
SC,420540,Sc-Florianopolis,Saldos,2023-03-01,22.0
SC,420540,Sc-Florianopolis,Variação Relativa (%),2023-03-01,0.01
SC,420540,Sc-Florianopolis,Estoque,2023-04-01,212914.0
SC,420540,Sc-Florianopolis,Admissões,2023-04-01,10229.0
SC,420540,Sc-Florianopolis,Desligamentos,2023-04-01,9857.0
SC,420540,Sc-Florianopolis,Saldos,2023-04-01,372.0
SC,420540,Sc-Florianopolis,Variação Relativa (%),2023-04-01,0.18
SC,420540,Sc-Florianopolis,Estoque,2023-05-01,213383.0
SC,420540,Sc-Florianopolis,Admissões,2023-05-01,10641.0
SC,420540,Sc-Florianopolis,Desligamentos,2023-05-01,10172.0
SC,420540,Sc-Florianopolis,Saldos,2023-05-01,469.0
SC,420540,Sc-Florianopolis,Variação Relativa (%),2023-05-01,0.23
SC,420540,Sc-Florianopolis,Estoque,2023-06-01,213026.0
SC,420540,Sc-Florianopolis,Admissões,2023-06-01,9902.0
SC,420540,Sc-Florianopolis,Desligamentos,2023-06-01,10259.0
SC,420540,Sc-Florianopolis,Saldos,2023-06-01,-357.0
SC,420540,Sc-Florianopolis,Variação Relativa (%),2023-06-01,-0.18
SC,420540,Sc-Florianopolis,Estoque,2023-07-01,213084.0
SC,420540,Sc-Florianopolis,Admissões,2023-07-01,9337.0
SC,420540,Sc-Florianopolis,Desligamentos,2023-07-01,9279.0
SC,420540,Sc-Florianopolis,Saldos,2023-07-01,58.0
SC,420540,Sc-Florianopolis,Variação Relativa (%),2023-07-01,0.03
SC,420540,Sc-Florianopolis,Estoque,2023-08-01,212673.0
SC,420540,Sc-Florianopolis,Admissões,2023-08-01,10526.0
SC,420540,Sc-Florianopolis,Desligamentos,2023-08-01,10937.0
SC,420540,Sc-Florianopolis,Saldos,2023-08-01,-411.0
SC,420540,Sc-Florianopolis,Variação Relativa (%),2023-08-01,-0.2
SC,420540,Sc-Florianopolis,Estoque,2023-09-01,213821.0
SC,420540,Sc-Florianopolis,Admissões,2023-09-01,10281.0
SC,420540,Sc-Florianopolis,Desligamentos,2023-09-01,9133.0
SC,420540,Sc-Florianopolis,Saldos,2023-09-01,1148.0
SC,420540,Sc-Florianopolis,Variação Relativa (%),2023-09-01,0.57
SC,420540,Sc-Florianopolis,Estoque,2023-10-01,214706.0
SC,420540,Sc-Florianopolis,Admissões,2023-10-01,10968.0
SC,420540,Sc-Florianopolis,Desligamentos,2023-10-01,10083.0
SC,420540,Sc-Florianopolis,Saldos,2023-10-01,885.0
SC,420540,Sc-Florianopolis,Variação Relativa (%),2023-10-01,0.43
SC,420540,Sc-Florianopolis,Estoque,2023-11-01,216286.0
SC,420540,Sc-Florianopolis,Admissões,2023-11-01,12060.0
SC,420540,Sc-Florianopolis,Desligamentos,2023-11-01,10480.0
SC,420540,Sc-Florianopolis,Saldos,2023-11-01,1580.0
SC,420540,Sc-Florianopolis,Variação Relativa (%),2023-11-01,0.77
SC,420540,Sc-Florianopolis,Estoque,2023-12-01,215584.0
SC,420540,Sc-Florianopolis,Admissões,2023-12-01,12470.0
SC,420540,Sc-Florianopolis,Desligamentos,2023-12-01,13172.0
SC,420540,Sc-Florianopolis,Saldos,2023-12-01,-702.0
SC,420540,Sc-Florianopolis,Variação Relativa (%),2023-12-01,-0.34
SC,420540,Sc-Florianopolis,Estoque,2024-01-01,215009.0
SC,420540,Sc-Florianopolis,Admissões,2024-01-01,11422.0
SC,420540,Sc-Florianopolis,Desligamentos,2024-01-01,11997.0
SC,420540,Sc-Florianopolis,Saldos,2024-01-01,-575.0
SC,420540,Sc-Florianopolis,Variação Relativa (%),2024-01-01,-0.27
SC,420540,Sc-Florianopolis,Estoque,2024-02-01,215391.0
SC,420540,Sc-Florianopolis,Admissões,2024-02-01,11844.0
SC,420540,Sc-Florianopolis,Desligamentos,2024-02-01,11462.0
SC,420540,Sc-Florianopolis,Saldos,2024-02-01,382.0
SC,420540,Sc-Florianopolis,Variação Relativa (%),2024-02-01,0.18
SC,420540,Sc-Florianopolis,Estoque,2024-03-01,215938.0
SC,420540,Sc-Florianopolis,Admissões,2024-03-01,12237.0
SC,420540,Sc-Florianopolis,Desligamentos,2024-03-01,11690.0
SC,420540,Sc-Florianopolis,Saldos,2024-03-01,547.0
SC,420540,Sc-Florianopolis,Variação Relativa (%),2024-03-01,0.25
RS,431490,Rs-Porto Alegre,Estoque,2020-01-01,524952.0
RS,431490,Rs-Porto Alegre,Admissões,2020-01-01,17779.0
RS,431490,Rs-Porto Alegre,Desligamentos,2020-01-01,18632.0
RS,431490,Rs-Porto Alegre,Saldos,2020-01-01,-853.0
RS,431490,Rs-Porto Alegre,Estoque,2020-02-01,524952.0
RS,431490,Rs-Porto Alegre,Admissões,2020-02-01,18989.0
RS,431490,Rs-Porto Alegre,Desligamentos,2020-02-01,17798.0
RS,431490,Rs-Porto Alegre,Saldos,2020-02-01,1191.0
RS,431490,Rs-Porto Alegre,Variação Relativa (%),2020-02-01,0.25
RS,431490,Rs-Porto Alegre,Estoque,2020-03-01,522286.0
RS,431490,Rs-Porto Alegre,Admissões,2020-03-01,19181.0
RS,431490,Rs-Porto Alegre,Desligamentos,2020-03-01,21847.0
RS,431490,Rs-Porto Alegre,Saldos,2020-03-01,-2666.0
RS,431490,Rs-Porto Alegre,Variação Relativa (%),2020-03-01,-0.52
