CHAVE FINAL;Ano;Natureza da Receita;Fonte;Receita Local;Categ. Econ. Rec;DIC RCL
202211210102;2022;11210102;100;4524;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210104;2022;11210104;100;4525;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210102;2022;11210102;100;4526;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210102;2022;11210102;100;4527;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210104;2022;11210104;100;4528;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210102;2022;11210102;100;4529;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210102;2022;11210102;100;4530;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210104;2022;11210104;100;4531;1;Outros Impostos, Taxas e Contribuições de Melhoria
202219110101;2022;19110101;100;4711;1;Outras Receitas Correntes
202219999922;2022;19999922;100;4812;1;Outras Receitas Correntes
202219110101;2022;19110101;100;4932;1;Outras Receitas Correntes
202219110101;2022;19110101;100;4938;1;Outras Receitas Correntes
202219110103;2022;19110103;100;4939;1;Outras Receitas Correntes
202219110101;2022;19110101;100;4941;1;Outras Receitas Correntes
202219110103;2022;19110103;100;4942;1;Outras Receitas Correntes
202211125002;2022;11125002;100;5111;1;IPTU
202211125002;2022;11125002;100;5112;1;IPTU
202211125004;2022;11125004;100;5113;1;IPTU
202211125302;2022;11125302;100;5211;1;ITBI
202211145112;2022;11145112;100;5311;1;ISS
202211145112;2022;11145112;100;5312;1;ISS
202211145114;2022;11145114;100;5313;1;ISS
202211145112;2022;11145112;100;5316;1;ISS
202211145112;2022;11145112;100;5317;1;ISS
202211145112;2022;11145112;100;5318;1;ISS
202211145112;2022;11145112;100;5319;1;ISS
202211145112;2022;11145112;100;5320;1;ISS
202211145112;2022;11145112;100;5321;1;ISS
202211220102;2022;11220102;100;5511;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211220102;2022;11220102;100;5512;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211220104;2022;11220104;100;5513;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210102;2022;11210102;100;5520;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210102;2022;11210102;100;5521;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210104;2022;11210104;100;5522;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210102;2022;11210102;100;5523;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210102;2022;11210102;100;5524;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210104;2022;11210104;100;5525;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210102;2022;11210102;100;5526;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210102;2022;11210102;100;5527;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210104;2022;11210104;100;5528;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210102;2022;11210102;100;5529;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210102;2022;11210102;100;5530;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210104;2022;11210104;100;5531;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210102;2022;11210102;100;5611;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210102;2022;11210102;100;5612;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210104;2022;11210104;100;5613;1;Outros Impostos, Taxas e Contribuições de Melhoria
202219229901;2022;19229901;100;6022;1;Outras Receitas Correntes
202219220631;2022;19220631;100;6023;1;Outras Receitas Correntes
202219229901;2022;19229901;100;6024;1;Outras Receitas Correntes
202219220631;2022;19220631;100;6025;1;Outras Receitas Correntes
202217199901;2022;17199901;100;6034;1;Outras Transferências Correntes
202213110201;2022;13110201;100;6109;1;Outras Receitas Patrimoniais
202213110201;2022;13110201;100;6112;1;Outras Receitas Patrimoniais
202213110111;2022;13110111;100;6113;1;Outras Receitas Patrimoniais
202213210101;2022;13210101;100;6122;1;Rendimentos de Aplicação Financeira
202216999901;2022;16999901;100;6211;1;Receita de Serviços
202219991221;2022;19991221;100;6213;1;Outras Receitas Correntes
202217195801;2022;17195801;100;6239;1;Outras Transferências Correntes
202219991221;2022;19991221;100;6265;1;Outras Receitas Correntes
202219991221;2022;19991221;100;6266;1;Outras Receitas Correntes
202219991221;2022;19991221;100;6278;1;Outras Receitas Correntes
202219991221;2022;19991221;100;6279;1;Outras Receitas Correntes
202217125241;2022;17125241;100;6280;1;Outras Transferências Correntes
202216999901;2022;16999901;100;6302;1;Receita de Serviços
202217115111;2022;17115111;100;6312;1;Cota-Parte do FPM
202217115201;2022;17115201;100;6314;1;Cota-Parte do ITR
202217115131;2022;17115131;100;6316;1;Cota-Parte do FPM
202217215101;2022;17215101;100;6321;1;Cota-Parte do IPVA
202217215001;2022;17215001;100;6322;1;Cota-Parte do ICMS
202217215201;2022;17215201;100;6323;1;Outras Transferências Correntes
202217115121;2022;17115121;100;6334;1;Cota-Parte do FPM
202217125101;2022;17125101;100;6339;1;Outras Transferências Correntes
202217419901;2022;17419901;100;6351;1;Outras Transferências Correntes
202217115121;2022;17115121;100;6376;1;Cota-Parte do FPM
202219229901;2022;19229901;100;6612;1;Outras Receitas Correntes
202216110201;2022;16110201;100;6669;1;Receita de Serviços
202219999921;2022;19999921;100;6711;1;Outras Receitas Correntes
202219999921;2022;19999921;100;8112;1;Outras Receitas Correntes
202219999921;2022;19999921;100;8113;1;Outras Receitas Correntes
202217115119;2022;17115119;100;8888;1;Dedução de Receita para Formação do FUNDEB
202217115209;2022;17115209;100;8889;1;Dedução de Receita para Formação do FUNDEB
202217215109;2022;17215109;100;8891;1;Dedução de Receita para Formação do FUNDEB
202217215009;2022;17215009;100;8892;1;Dedução de Receita para Formação do FUNDEB
202217215209;2022;17215209;100;8893;1;Dedução de Receita para Formação do FUNDEB
202213210101;2022;13210101;100;9160;1;Rendimentos de Aplicação Financeira
202213210101;2022;13210101;100;9161;1;Rendimentos de Aplicação Financeira
202213210101;2022;13210101;100;9162;1;Rendimentos de Aplicação Financeira
202213210101;2022;13210101;100;9163;1;Rendimentos de Aplicação Financeira
202213610111;2022;13610111;100;9925;1;Outras Receitas Patrimoniais
202219239903;2022;19239903;100;9977;1;Outras Receitas Correntes
202219239901;2022;19239901;100;9978;1;Outras Receitas Correntes
202219239904;2022;19239904;100;9998;1;Outras Receitas Correntes
202213210101;2022;13210101;102;6177;1;Rendimentos de Aplicação Financeira
202213210101;2022;13210101;102;6201;1;Rendimentos de Aplicação Financeira
202213210101;2022;13210101;102;6262;1;Rendimentos de Aplicação Financeira
202213210101;2022;13210101;102;9141;1;Rendimentos de Aplicação Financeira
202213210101;2022;13210101;103;6179;1;Rendimentos de Aplicação Financeira
202213210101;2022;13210101;103;6189;1;Rendimentos de Aplicação Financeira
202213210101;2022;13210101;104;6263;1;Rendimentos de Aplicação Financeira
202217149901;2022;17149901;104;6340;1;Outras Transferências Correntes
202217145101;2022;17145101;104;6348;1;Outras Transferências Correntes
202217145201;2022;17145201;104;6349;1;Outras Transferências Correntes
202217145301;2022;17145301;104;6384;1;Outras Transferências Correntes
202213210101;2022;13210101;105;6269;1;Rendimentos de Aplicação Financeira
202217145001;2022;17145001;105;6308;1;Outras Transferências Correntes
202213210101;2022;13210101;108;6156;1;Rendimentos de Aplicação Financeira
202211220101;2022;11220101;111;2279;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211220101;2022;11220101;111;2280;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211220101;2022;11220101;111;2289;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211220101;2022;11220101;111;2290;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211215001;2022;11215001;111;2291;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211215001;2022;11215001;111;2292;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211215003;2022;11215003;111;2293;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211215003;2022;11215003;111;2294;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211215001;2022;11215001;111;2295;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211215003;2022;11215003;111;2296;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211215003;2022;11215003;111;2297;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211220101;2022;11220101;111;2298;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210401;2022;11210401;111;2299;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211220103;2022;11220103;111;2300;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211220103;2022;11220103;111;2301;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211220103;2022;11220103;111;2302;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211220103;2022;11220103;111;2303;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211220103;2022;11220103;111;2304;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211220103;2022;11220103;111;2305;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211220103;2022;11220103;111;2306;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211220103;2022;11220103;111;2308;1;Outros Impostos, Taxas e Contribuições de Melhoria
202219110611;2022;19110611;111;3007;1;Outras Receitas Correntes
202219110611;2022;19110611;111;3008;1;Outras Receitas Correntes
202219110613;2022;19110613;111;3009;1;Outras Receitas Correntes
202219110101;2022;19110101;111;4412;1;Outras Receitas Correntes
202211220102;2022;11220102;111;4548;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211220102;2022;11220102;111;4549;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211220104;2022;11220104;111;4550;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211215002;2022;11215002;111;4554;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211215002;2022;11215002;111;4555;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211215004;2022;11215004;111;4556;1;Outros Impostos, Taxas e Contribuições de Melhoria
202219111401;2022;19111401;111;4614;1;Outras Receitas Correntes
202219110611;2022;19110611;111;4615;1;Outras Receitas Correntes
202219110101;2022;19110101;111;4950;1;Outras Receitas Correntes
202219110103;2022;19110103;111;4952;1;Outras Receitas Correntes
202211220102;2022;11220102;111;5551;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211220102;2022;11220102;111;5552;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211220104;2022;11220104;111;5553;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211215002;2022;11215002;111;5554;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211215002;2022;11215002;111;5555;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211215004;2022;11215004;111;5556;1;Outros Impostos, Taxas e Contribuições de Melhoria
202219110101;2022;19110101;111;6597;1;Outras Receitas Correntes
202219110101;2022;19110101;111;6599;1;Outras Receitas Correntes
202213210101;2022;13210101;113;6264;1;Rendimentos de Aplicação Financeira
202217515001;2022;17515001;113;6440;1;Transferências do FUNDEB
202217515001;2022;17515001;113;6442;1;Transferências do FUNDEB
202217515001;2022;17515001;113;6443;1;Transferências do FUNDEB
202217515001;2022;17515001;113;6444;1;Transferências do FUNDEB
202217155101;2022;17155101;113;6447;1;Transferências do FUNDEB
202217515001;2022;17515001;113;6448;1;Transferências do FUNDEB
202217515001;2022;17515001;113;6451;1;Transferências do FUNDEB
202217515001;2022;17515001;113;6456;1;Transferências do FUNDEB
202211215001;2022;11215001;115;2261;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211215001;2022;11215001;115;2262;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211215003;2022;11215003;115;2263;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211215003;2022;11215003;115;2264;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211215001;2022;11215001;115;2265;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211215003;2022;11215003;115;2266;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211215003;2022;11215003;115;2267;1;Outros Impostos, Taxas e Contribuições de Melhoria
202219110101;2022;19110101;115;4411;1;Outras Receitas Correntes
202211215002;2022;11215002;115;4514;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211215002;2022;11215002;115;4515;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211215004;2022;11215004;115;4516;1;Outros Impostos, Taxas e Contribuições de Melhoria
202219110101;2022;19110101;115;4944;1;Outras Receitas Correntes
202219110103;2022;19110103;115;4945;1;Outras Receitas Correntes
202211215002;2022;11215002;115;5514;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211215002;2022;11215002;115;5515;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211215004;2022;11215004;115;5516;1;Outros Impostos, Taxas e Contribuições de Melhoria
202213210101;2022;13210101;115;9150;1;Rendimentos de Aplicação Financeira
202217215301;2022;17215301;116;6270;1;Outras Transferências Correntes
202213210101;2022;13210101;117;9151;1;Rendimentos de Aplicação Financeira
202211210101;2022;11210101;119;2611;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210101;2022;11210101;119;2621;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210101;2022;11210101;119;2681;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210101;2022;11210101;119;2821;1;Outros Impostos, Taxas e Contribuições de Melhoria
202219110101;2022;19110101;119;4911;1;Outras Receitas Correntes
202219111401;2022;19111401;120;4613;1;Outras Receitas Correntes
202216110101;2022;16110101;122;9178;1;Receita de Serviços
202213210101;2022;13210101;123;6026;1;Rendimentos de Aplicação Financeira
202211210401;2022;11210401;124;2872;1;Outros Impostos, Taxas e Contribuições de Melhoria
202219110611;2022;19110611;124;3001;1;Outras Receitas Correntes
202219110611;2022;19110611;124;3004;1;Outras Receitas Correntes
202219110613;2022;19110613;124;3005;1;Outras Receitas Correntes
202219110611;2022;19110611;124;4816;1;Outras Receitas Correntes
202213210101;2022;13210101;126;6383;1;Rendimentos de Aplicação Financeira
202217199901;2022;17199901;126;6457;1;Outras Transferências Correntes
202213210101;2022;13210101;129;6141;1;Rendimentos de Aplicação Financeira
202213210101;2022;13210101;130;6139;1;Rendimentos de Aplicação Financeira
202217129901;2022;17129901;131;6161;1;Outras Transferências Correntes
202219110101;2022;19110101;132;4814;1;Outras Receitas Correntes
202213210101;2022;13210101;132;6140;1;Rendimentos de Aplicação Financeira
202219110101;2022;19110101;132;6602;1;Outras Receitas Correntes
202216999901;2022;16999901;134;6299;1;Receita de Serviços
202216999902;2022;16999902;134;6300;1;Receita de Serviços
202216999901;2022;16999901;134;9401;1;Receita de Serviços
202216999901;2022;16999901;134;9402;1;Receita de Serviços
202216999901;2022;16999901;134;9403;1;Receita de Serviços
202216999901;2022;16999901;134;9404;1;Receita de Serviços
202216999901;2022;16999901;134;9405;1;Receita de Serviços
202216999901;2022;16999901;134;9406;1;Receita de Serviços
202216999901;2022;16999901;134;9407;1;Receita de Serviços
202216999901;2022;16999901;134;9408;1;Receita de Serviços
202216999901;2022;16999901;134;9409;1;Receita de Serviços
202216999901;2022;16999901;134;9410;1;Receita de Serviços
202216999901;2022;16999901;134;9411;1;Receita de Serviços
202216999901;2022;16999901;134;9412;1;Receita de Serviços
202216999901;2022;16999901;134;9414;1;Receita de Serviços
202216999901;2022;16999901;134;9416;1;Receita de Serviços
202216999901;2022;16999901;134;9419;1;Receita de Serviços
202216999901;2022;16999901;134;9420;1;Receita de Serviços
202216999901;2022;16999901;134;9421;1;Receita de Serviços
202216999901;2022;16999901;134;9424;1;Receita de Serviços
202216999901;2022;16999901;134;9426;1;Receita de Serviços
202216999901;2022;16999901;134;9427;1;Receita de Serviços
